id,grade,annual_income,short_employee,emp_length_num,home_ownership,Debt-To-Income Ratio,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log
5796707,C,52000,0,11,RENT,19.75,debt_consolidation,36 months,0,missing,63.3,0.0,0.943105017,0,10.859018228147887
5789034,B,37800,0,3,MORTGAGE,26.95,debt_consolidation,36 months,0,missing,9.4,0.0,0.506261728,0,10.540090836284206
5779276,E,35000,0,3,RENT,28.73,other,36 months,1,missing,71.4,0.0,0.304398787,0,10.463131911491967
5788702,D,55000,1,1,RENT,16.04,debt_consolidation,36 months,1,missing,76.3,0.0,0.15590621,0,10.915106645867503
5788322,B,87000,0,11,MORTGAGE,3.6,credit_card,36 months,0,0.0,52.7,0.0,0.348430792,0,11.373674891823535
5796675,B,170000,0,3,MORTGAGE,26.55,debt_consolidation,36 months,1,missing,66.2,0.0,0.703011087,0,12.04355959836804
5789025,B,100000,0,11,RENT,19.69,debt_consolidation,36 months,1,missing,81.9,0.0,0.95836546,1,11.51293546492023
5779272,B,30000,0,3,MORTGAGE,17.41,debt_consolidation,36 months,1,missing,42.7,0.0,0.101444354,1,10.308985993422082
5796695,B,65699,0,2,MORTGAGE,14.1,credit_card,36 months,0,missing,20.0,0.0,0.656466898,0,11.092854204472703
5779281,C,350000,0,11,MORTGAGE,9.9,debt_consolidation,36 months,0,missing,52.0,0.0,0.338960532,0,12.765691290604371
5788595,C,100000,0,11,MORTGAGE,17.93,major_purchase,60 months,1,missing,59.0,0.0,0.516079916,0,11.51293546492023
5796910,B,65000,0,3,MORTGAGE,24.72,credit_card,36 months,0,missing,63.2,0.0,0.407089574,1,11.082157933374816
5779280,B,95000,0,7,MORTGAGE,18.25,home_improvement,36 months,1,missing,42.2,0.0,0.323453798,0,11.461642696843066
5796832,B,50000,0,8,RENT,16.56,debt_consolidation,36 months,1,missing,27.7,0.0,0.186374064,0,10.819798284210286
5789058,B,77000,0,7,MORTGAGE,15.72,credit_card,36 months,0,missing,59.4,0.0,0.721862381,0,11.251573687764477
3377181,C,103217,0,2,MORTGAGE,9.48,debt_consolidation,60 months,0,missing,47.4,0.0,0.49003073,0,11.544598535425095
5025776,C,110500,0,3,MORTGAGE,31.97,credit_card,36 months,0,missing,82.6,0.0,0.124629702,0,11.612779849672751
4566775,B,83000,0,3,RENT,7.68,debt_consolidation,36 months,1,missing,38.6,0.0,0.983028984,0,11.326607934898927
5714655,D,103000,0,4,RENT,12.99,debt_consolidation,36 months,0,missing,62.4,0.0,0.652605048,0,11.542493975902508
5619566,E,225000,0,7,RENT,9.39,house,60 months,1,missing,78.0,0.0,0.364315793,0,12.323860125621126
5759110,B,45000,0,8,MORTGAGE,24.11,debt_consolidation,36 months,1,missing,68.6,0.0,0.904969753,1,10.714439990727769
5759341,B,60000,0,8,MORTGAGE,9.02,credit_card,36 months,1,missing,78.0,0.0,0.052421687,0,11.002116507732017
5759237,B,55860,0,6,MORTGAGE,22.73,debt_consolidation,60 months,1,missing,66.4,0.0,0.754272283,0,10.930621741236532
5629611,B,102000,0,8,MORTGAGE,12.8,home_improvement,36 months,1,missing,65.6,0.0,0.287516491,0,11.532737896139919
5759200,F,100000,0,11,MORTGAGE,33.05,debt_consolidation,60 months,1,missing,66.1,0.0,0.128245862,0,11.51293546492023
5759076,D,199000,0,4,MORTGAGE,13.27,debt_consolidation,60 months,1,missing,93.5,0.0,0.963788083,0,12.201065128819632
5769314,E,70000,0,9,MORTGAGE,25.15,debt_consolidation,60 months,0,missing,54.4,74.94,0.148554521,1,11.156264806643742
5610468,D,60000,0,8,MORTGAGE,30.22,debt_consolidation,60 months,1,missing,40.5,0.0,0.084826764,1,11.002116507732017
5795943,B,58000,0,7,MORTGAGE,4.9,home_improvement,36 months,1,missing,73.7,0.0,0.5187836,0,10.968215530759236
5779600,E,45000,0,6,OWN,20.16,debt_consolidation,60 months,1,missing,86.3,0.0,0.359823712,0,10.714439990727769
5769493,C,60000,0,2,RENT,20.5,debt_consolidation,36 months,1,missing,38.1,0.0,0.327563986,0,11.002116507732017
5796972,A,105000,0,3,RENT,5.9,debt_consolidation,36 months,1,missing,3.5,0.0,0.483837242,0,11.561725152903833
5769507,D,90000,0,11,MORTGAGE,14.57,debt_consolidation,60 months,1,missing,70.6,0.0,0.7727953,0,11.407576060361786
5779492,D,48000,0,3,RENT,28.1,moving,36 months,1,missing,41.2,0.0,0.93543776,0,10.778977123006351
5769495,B,32000,0,8,MORTGAGE,9.23,debt_consolidation,36 months,0,missing,28.9,0.0,0.325280948,0,10.373522431293592
5789285,C,32000,0,11,RENT,19.39,other,36 months,1,missing,69.5,0.0,0.125999772,0,10.373522431293592
5794950,C,42000,0,8,MORTGAGE,15.03,debt_consolidation,36 months,1,missing,41.5,0.0,0.705047832,1,10.645448706505872
5779529,B,70000,1,0,MORTGAGE,19.57,credit_card,60 months,0,missing,36.6,0.0,0.649508587,0,11.156264806643742
5789257,B,95416,0,10,MORTGAGE,18.54,credit_card,36 months,0,missing,68.6,0.0,0.681142931,0,11.466012038626156
5778622,B,74000,0,11,MORTGAGE,22.9,credit_card,36 months,0,missing,41.4,0.0,0.731444656,0,11.211833885608513
5789265,B,43000,0,4,MORTGAGE,16.81,credit_card,36 months,1,missing,65.4,0.0,0.449709224,0,10.668978650219241
5797029,B,70000,0,5,MORTGAGE,8.49,debt_consolidation,36 months,0,missing,33.7,0.0,0.373804338,0,11.156264806643742
5779310,B,38000,0,11,MORTGAGE,30.79,debt_consolidation,36 months,0,missing,57.5,0.0,0.475138338,0,10.545367754151743
5789445,B,33000,0,4,RENT,7.85,debt_consolidation,36 months,1,missing,43.8,0.0,0.827577034,0,10.404293143019792
5796949,C,48000,1,1,RENT,20.13,debt_consolidation,36 months,1,missing,91.1,0.0,0.628746176,0,10.778977123006351
5779430,B,146000,0,11,MORTGAGE,16.18,credit_card,36 months,1,missing,55.8,0.0,0.607138845,0,11.891368749982085
5779480,B,47600,0,3,RENT,16.26,debt_consolidation,36 months,1,missing,75.6,0.0,0.024189114,0,10.7706090484022
5779584,C,55000,0,11,RENT,27.14,credit_card,36 months,1,missing,88.1,0.0,0.425408564,0,10.915106645867503
5789479,C,73000,0,11,RENT,21.6,debt_consolidation,36 months,1,missing,28.1,0.0,0.449734334,0,11.19822841866684
5779374,B,65000,0,3,MORTGAGE,8.91,credit_card,36 months,1,missing,47.9,0.0,0.133506004,0,11.082157933374816
4547000,D,93000,0,7,OWN,17.85,debt_consolidation,36 months,1,1.0,70.7,0.35,0.816940726,1,11.440365524765756
5706335,A,55000,0,9,MORTGAGE,6.7,home_improvement,36 months,1,missing,0.0,0.0,0.762808463,0,10.915106645867503
5758209,B,35000,0,11,MORTGAGE,21.39,debt_consolidation,36 months,0,missing,71.6,0.0,0.72934085,1,10.463131911491967
5608029,C,82000,0,5,MORTGAGE,4.84,debt_consolidation,60 months,1,missing,37.2,0.0,0.917715769,0,11.314486721293981
5714904,C,110000,0,10,MORTGAGE,34.38,credit_card,36 months,0,missing,44.3,0.0,0.939723774,0,11.608244735642321
5705407,E,114000,0,11,MORTGAGE,13.94,debt_consolidation,60 months,1,missing,70.3,0.0,0.672171374,0,11.643962499267984
5115770,E,64800,0,3,MORTGAGE,28.28,debt_consolidation,60 months,1,missing,57.9,0.0,0.746987321,1,11.079076314320059
5785492,D,90000,0,11,MORTGAGE,21.49,debt_consolidation,36 months,0,missing,92.1,0.0,0.355552362,0,11.407576060361786
5769896,D,125000,0,11,RENT,15.19,credit_card,36 months,1,missing,96.6,0.0,0.268476069,0,11.736077016252437
5759462,E,50000,0,11,MORTGAGE,21.43,debt_consolidation,36 months,1,missing,83.9,0.0,0.394798312,0,10.819798284210286
5789685,C,55000,0,4,RENT,15.16,moving,36 months,0,missing,23.0,0.0,0.68715238,0,10.915106645867503
5768499,B,78000,0,11,MORTGAGE,8.97,debt_consolidation,36 months,0,missing,47.1,0.0,0.347953259,0,11.264476926102367
5789707,B,25000,0,5,RENT,19.49,debt_consolidation,36 months,0,missing,29.1,0.0,0.209041791,0,10.12667110305036
5779715,B,50000,0,11,RENT,2.66,moving,36 months,1,missing,19.6,0.0,0.536392326,0,10.819798284210286
5789752,D,9360,1,0,RENT,24.36,other,36 months,0,missing,38.8,0.0,0.52933775,1,9.144307401371744
5797267,E,98000,0,2,RENT,25.72,debt_consolidation,60 months,0,missing,36.6,0.0,0.56085925,0,11.49273296168228
5769679,C,160000,0,2,OWN,13.06,home_improvement,36 months,0,missing,28.5,0.0,0.107445368,0,11.982935344196433
5789590,F,120000,0,11,RENT,10.68,small_business,60 months,0,missing,42.9,0.0,0.743738805,1,11.695255355062795
5789766,D,55000,0,11,RENT,14.14,other,36 months,0,missing,64.2,0.0,0.805266346,0,10.915106645867503
5759682,B,175000,0,3,MORTGAGE,3.92,debt_consolidation,36 months,0,missing,39.9,0.0,0.757762024,0,12.07254696717504
5788470,B,95000,0,3,RENT,12.04,debt_consolidation,36 months,0,missing,64.4,0.0,0.588110938,0,11.461642696843066
5789644,A,85000,0,9,MORTGAGE,10.35,debt_consolidation,60 months,1,missing,52.8,0.0,0.445442481,0,11.350418300109132
5779891,E,110000,0,10,RENT,10.23,debt_consolidation,36 months,1,missing,94.2,0.0,0.265382298,0,11.608244735642321
5769770,D,27000,0,11,RENT,23.87,debt_consolidation,36 months,0,missing,94.7,0.0,0.10190619,1,10.203629181337648
5759655,B,32000,0,4,RENT,0.56,home_improvement,36 months,1,missing,0.3,0.0,0.767623274,0,10.373522431293592
5797233,B,38000,0,6,RENT,14.87,debt_consolidation,36 months,1,missing,61.0,0.0,0.93201504,0,10.545367754151743
5796588,C,75000,1,1,MORTGAGE,18.59,credit_card,36 months,1,missing,50.2,0.0,0.727483031,0,11.225256725762893
5779179,C,80000,0,7,MORTGAGE,14.9,debt_consolidation,60 months,0,missing,62.0,0.0,0.296091115,0,11.289794413577894
5769796,B,80000,0,11,MORTGAGE,16.34,debt_consolidation,36 months,1,missing,75.4,0.0,0.422236806,0,11.289794413577894
5797289,D,126200,0,11,RENT,7.48,other,36 months,1,missing,66.8,0.0,0.753766841,0,11.745631152988125
5797378,D,44000,0,6,OWN,30.11,debt_consolidation,60 months,1,missing,63.1,0.0,0.731453627,1,10.691967639914864
5797474,F,118000,0,11,MORTGAGE,2.45,credit_card,60 months,1,missing,56.1769,0.0,0.742746027,0,11.678448377988165
5797354,D,31360,1,1,RENT,19.36,small_business,36 months,1,missing,67.4,0.0,0.156962348,0,10.353320361711043
5630490,D,22464,0,7,RENT,6.25,debt_consolidation,36 months,0,missing,55.7,0.0,0.158570229,0,10.01971382150426
5759707,C,90000,0,3,MORTGAGE,23.06,debt_consolidation,60 months,0,missing,50.5,0.0,0.320955573,0,11.407576060361786
5759837,B,90000,0,5,RENT,13.81,debt_consolidation,36 months,0,1.0,51.5,0.0,0.986628965,0,11.407576060361786
5186068,E,68000,0,11,MORTGAGE,34.55,debt_consolidation,60 months,1,missing,53.4,0.0,0.471596995,0,11.127277689932466
5759736,C,64000,0,11,RENT,18.71,credit_card,36 months,0,missing,84.3,0.0,0.005173038,0,11.06665398721974
5758537,A,68000,0,11,MORTGAGE,16.07,debt_consolidation,36 months,1,missing,37.6,0.0,0.952270351,0,11.127277689932466
5375256,C,50000,0,8,RENT,16.06,credit_card,36 months,1,missing,67.2,0.0,0.289021387,0,10.819798284210286
5618161,B,51782,0,8,RENT,23.01,debt_consolidation,36 months,0,missing,46.6,0.0,0.642545092,0,10.854817189054799
5705209,A,330000,0,9,MORTGAGE,2.56,debt_consolidation,36 months,0,missing,5.1,0.0,0.438153312,0,12.706850963741102
5759619,B,70000,0,8,MORTGAGE,22.65,credit_card,36 months,1,missing,60.1,0.0,0.884268567,0,11.156264806643742
5797676,C,36000,0,2,RENT,13.4,debt_consolidation,36 months,0,missing,68.7,0.0,0.655515987,0,10.491301994830229
5790098,B,11316,1,0,OWN,17.6,credit_card,36 months,1,missing,43.7,0.0,0.652805212,0,9.334061298965942
5769973,D,41000,0,10,MORTGAGE,28.45,medical,36 months,0,missing,81.2,0.0,0.899286545,1,10.62135173563291
5790109,D,50000,0,3,MORTGAGE,16.64,credit_card,36 months,1,missing,70.7,0.0,0.086365459,0,10.819798284210286
5780027,A,48000,0,2,MORTGAGE,19.88,debt_consolidation,36 months,0,missing,21.3,0.0,0.954607767,0,10.778977123006351
5794994,E,100000,0,3,OWN,28.39,wedding,36 months,0,missing,80.6,0.0,0.404855862,0,11.51293546492023
5769996,B,35000,0,4,RENT,13.71,debt_consolidation,36 months,0,missing,22.8,0.0,0.101358632,0,10.463131911491967
5787022,C,56160,0,11,MORTGAGE,30.24,credit_card,36 months,0,missing,64.2,0.0,0.757967148,0,10.935977844808969
5787494,D,57800,0,6,RENT,3.9,debt_consolidation,36 months,1,missing,6.7,0.0,0.117924879,0,10.96476135554887
5770076,B,65400,0,6,RENT,15.94,debt_consolidation,36 months,1,missing,83.4,0.0,0.125338557,0,11.088292827848269
5797800,F,40000,0,4,RENT,32.01,debt_consolidation,60 months,0,missing,72.1,0.0,0.202995211,1,10.596659732783579
5780221,C,75000,0,6,MORTGAGE,12.74,debt_consolidation,36 months,0,missing,43.8,0.0,0.248978933,0,11.225256725762893
5797419,A,43000,0,11,RENT,25.09,credit_card,36 months,0,missing,41.8,0.0,0.969850029,1,10.668978650219241
5790082,B,50488,0,11,MORTGAGE,18.97,debt_consolidation,36 months,1,missing,86.5,0.0,0.743256118,0,10.829510769754663
5780083,D,33987,1,1,RENT,4.57,major_purchase,60 months,0,missing,22.4,0.0,0.673899965,0,10.433762800123432
5770154,C,45000,0,8,RENT,20.88,credit_card,36 months,1,missing,58.1,0.0,0.515859608,0,10.714439990727769
5780145,B,42000,0,11,RENT,11.06,debt_consolidation,36 months,1,missing,56.3,0.0,0.383255312,0,10.645448706505872
5795434,B,50000,0,4,RENT,22.8,debt_consolidation,36 months,1,missing,54.1,0.0,0.909384462,0,10.819798284210286
5789812,C,38900,0,5,RENT,26.5,credit_card,36 months,1,missing,80.8,0.0,0.939578362,0,10.568775236216993
5797715,A,50000,0,11,RENT,13.8,credit_card,36 months,0,missing,9.7,0.0,0.685488706,1,10.819798284210286
5797768,A,73000,0,4,MORTGAGE,19.86,credit_card,36 months,1,missing,45.9,0.0,0.333073822,0,11.19822841866684
5769943,B,50000,0,7,MORTGAGE,21.48,debt_consolidation,36 months,0,missing,91.9,0.0,0.532118553,0,10.819798284210286
5770175,C,48300,0,5,MORTGAGE,10.54,credit_card,36 months,0,missing,94.1,0.0,0.111283851,0,10.785207543360087
5780031,C,30000,0,11,RENT,20.92,debt_consolidation,36 months,1,missing,60.9,0.0,0.389145649,0,10.308985993422082
5797739,F,90000,0,9,OWN,18.25,debt_consolidation,60 months,0,missing,48.7,39.898,0.573937135,0,11.407576060361786
5789987,D,25000,0,2,RENT,10.18,debt_consolidation,36 months,1,missing,28.5,0.0,0.95999892,0,10.12667110305036
5789797,C,50490,0,11,MORTGAGE,16.57,debt_consolidation,36 months,1,missing,57.3,0.0,0.686076186,0,10.829550381558986
5778807,C,78000,0,7,MORTGAGE,17.14,debt_consolidation,36 months,1,missing,75.4,0.0,0.357291574,0,11.264476926102367
5114698,B,35000,0,4,OWN,21.81,debt_consolidation,36 months,1,missing,86.6,0.0,0.919345398,0,10.463131911491967
5760194,B,160000,0,11,MORTGAGE,11.81,credit_card,36 months,0,missing,56.7,0.0,0.870081176,1,11.982935344196433
5760248,C,60000,0,11,RENT,29.4,credit_card,36 months,1,missing,87.7,0.0,0.269517704,0,11.002116507732017
5760178,B,72000,0,6,RENT,26.7,debt_consolidation,60 months,1,missing,19.5,0.0,0.192899276,0,11.184435286790631
5195076,D,80276,0,11,RENT,13.86,vacation,36 months,0,missing,49.1,0.0,0.007429766,0,11.293238433004255
5758410,F,73000,0,10,RENT,22.08,debt_consolidation,60 months,0,missing,65.8,0.0,0.351447799,0,11.19822841866684
5758325,B,35000,1,0,RENT,4.95,debt_consolidation,36 months,0,missing,53.1,0.0,0.452323591,1,10.463131911491967
5759993,D,34000,0,8,RENT,6.78,credit_card,36 months,1,missing,37.7,0.0,0.916702287,0,10.434145214930487
5760083,A,123000,0,11,MORTGAGE,3.8,major_purchase,36 months,0,missing,52.1,0.0,0.726827783,0,11.719947764402807
5444733,D,60000,0,4,RENT,30.82,debt_consolidation,36 months,0,missing,63.0,15.0,0.004429371,0,11.002116507732017
5629360,D,120000,0,3,OWN,31.81,other,36 months,1,missing,53.4,0.0,0.514993264,0,11.695255355062795
5505678,E,100000,0,3,MORTGAGE,17.88,debt_consolidation,60 months,1,missing,69.7,0.0,0.063518896,0,11.51293546492023
5365131,C,82000,0,11,MORTGAGE,13.99,debt_consolidation,60 months,0,0.0,41.4,0.0,0.202579084,0,11.314486721293981
5760057,B,40000,0,3,MORTGAGE,28.35,credit_card,36 months,1,missing,43.0,0.0,0.192594363,0,10.596659732783579
5790390,F,80000,0,11,MORTGAGE,23.39,debt_consolidation,60 months,0,missing,63.2,0.0,0.093655876,1,11.289794413577894
5790230,B,80000,1,1,MORTGAGE,23.19,debt_consolidation,36 months,1,missing,66.1,0.0,0.621383777,0,11.289794413577894
5798004,B,35000,0,6,MORTGAGE,23.69,credit_card,36 months,1,missing,54.0,0.0,0.404625904,0,10.463131911491967
5780460,B,45000,0,2,RENT,23.63,credit_card,36 months,0,missing,52.0,0.0,0.551787827,0,10.714439990727769
5797965,E,46000,0,11,MORTGAGE,26.92,credit_card,60 months,1,missing,69.2,0.0,0.923090354,0,10.736418414365376
5790404,C,70000,1,1,RENT,29.14,debt_consolidation,36 months,1,missing,79.3,0.0,0.231109891,0,11.156264806643742
5780487,D,30000,1,0,OWN,7.88,credit_card,36 months,0,missing,54.9,0.0,0.995193645,0,10.308985993422082
5780364,D,46000,0,11,MORTGAGE,15.83,debt_consolidation,36 months,0,missing,82.8,0.0,0.007407455,0,10.736418414365376
5790206,C,50000,0,11,MORTGAGE,23.44,other,36 months,1,missing,64.9,0.0,0.909441324,0,10.819798284210286
5780326,C,55000,0,11,RENT,34.8,debt_consolidation,60 months,1,missing,88.0,0.0,0.781432745,1,10.915106645867503
5790400,G,50000,0,11,MORTGAGE,18.82,other,60 months,1,missing,60.8,0.0,0.477913488,1,10.819798284210286
5760382,B,190000,0,11,MORTGAGE,12.47,debt_consolidation,36 months,1,missing,90.3,0.0,0.847524453,0,12.154784614286667
5770500,D,91000,0,6,MORTGAGE,14.37,debt_consolidation,36 months,1,missing,84.0,0.0,0.069090229,0,11.418625774449596
5760545,C,74000,0,11,MORTGAGE,16.44,debt_consolidation,36 months,1,missing,72.8,0.0,0.188476844,0,11.211833885608513
5760322,C,100000,0,11,MORTGAGE,13.22,debt_consolidation,36 months,0,missing,73.3,0.0,0.809116355,1,11.51293546492023
5770391,C,26000,1,1,RENT,10.64,other,36 months,1,missing,3.1,0.0,0.843074806,0,10.165890277802454
5394585,D,191000,0,3,RENT,5.99,small_business,36 months,0,missing,90.1,21.62,0.295739087,0,12.160033942617156
5770462,C,65000,0,9,RENT,8.34,debt_consolidation,36 months,0,missing,61.4,0.0,0.005012112,0,11.082157933374816
5770050,B,72660,0,11,MORTGAGE,28.44,debt_consolidation,36 months,0,missing,91.7,0.0,0.670273657,1,11.193560068411013
5760253,D,60000,0,9,MORTGAGE,28.76,debt_consolidation,36 months,0,missing,60.7,0.0,0.619478771,1,11.002116507732017
5505290,B,64000,0,6,MORTGAGE,23.38,home_improvement,60 months,0,missing,54.2,0.0,0.35981483,0,11.06665398721974
5696346,D,70000,0,11,RENT,29.42,debt_consolidation,60 months,0,missing,47.0,0.0,0.546798816,1,11.156264806643742
5704766,D,36900,0,11,RENT,15.22,debt_consolidation,36 months,1,missing,38.7,0.0,0.35071789,0,10.515993929932415
5760330,C,50000,0,7,RENT,6.96,other,36 months,0,missing,75.4,0.0,0.001189991,0,10.819798284210286
5770459,B,60000,1,1,MORTGAGE,22.7,debt_consolidation,36 months,0,missing,77.9,0.0,0.068804124,1,11.002116507732017
5765142,B,67000,0,7,MORTGAGE,25.22,credit_card,36 months,1,missing,82.9,0.0,0.871532902,1,11.112462823634855
5760328,A,66000,0,4,MORTGAGE,25.64,debt_consolidation,36 months,1,missing,67.7,0.0,0.713708401,0,11.097425172408931
5640025,E,71000,0,7,RENT,22.83,house,60 months,0,missing,56.9,0.0,0.036198754,0,11.170449240431308
5196237,B,110000,0,2,MORTGAGE,17.53,debt_consolidation,36 months,1,missing,88.1,0.0,0.805017707,1,11.608244735642321
5610999,E,70000,0,11,MORTGAGE,27.31,debt_consolidation,36 months,0,missing,63.2,0.0,0.522338132,1,11.156264806643742
5030684,C,60000,0,4,RENT,11.92,wedding,36 months,1,missing,26.9,0.0,0.587134157,0,11.002116507732017
5394841,B,70000,0,11,MORTGAGE,6.91,credit_card,36 months,1,missing,59.9,0.0,0.384839199,0,11.156264806643742
5760323,A,150000,0,3,MORTGAGE,6.59,credit_card,36 months,1,missing,36.9,0.0,0.828124802,0,11.918397239722838
5608628,C,51000,1,0,MORTGAGE,22.19,home_improvement,36 months,1,missing,92.9,0.0,0.071107119,0,10.839600519357369
5758359,F,113676,0,9,MORTGAGE,18.19,debt_consolidation,60 months,0,missing,36.6,0.0,0.327740471,0,11.641116372556473
4275655,C,40000,0,4,RENT,26.31,home_improvement,36 months,1,missing,42.7,0.0,0.414411355,0,10.596659732783579
5760422,E,83528,0,5,RENT,9.38,moving,36 months,0,missing,64.7,0.0,0.663057846,0,11.332949155931612
5798294,C,50000,0,4,MORTGAGE,23.5,debt_consolidation,36 months,0,missing,55.1,0.0,0.195936301,0,10.819798284210286
5778731,F,55250,0,3,RENT,14.57,debt_consolidation,60 months,1,missing,42.9,0.0,0.717679109,1,10.919641718763716
5790690,A,58000,0,4,OWN,19.14,debt_consolidation,36 months,1,missing,17.3,0.0,0.826714002,0,10.968215530759236
5798181,B,29000,1,0,RENT,11.63,credit_card,36 months,0,missing,35.1,0.0,0.011878196,1,10.275085591132715
5776810,A,83000,0,6,OWN,6.3,credit_card,36 months,0,missing,45.3,0.0,0.733255263,0,11.326607934898927
5798218,D,80000,1,1,MORTGAGE,10.43,major_purchase,36 months,1,missing,87.8,0.0,0.988304437,1,11.289794413577894
5779776,C,50000,0,11,OWN,15.41,credit_card,60 months,1,missing,59.2,0.0,0.435414951,0,10.819798284210286
5780644,B,70000,0,4,RENT,22.37,debt_consolidation,36 months,1,missing,69.3,0.0,0.774853411,0,11.156264806643742
5790424,B,108000,0,4,RENT,9.71,credit_card,36 months,0,1.0,34.6,0.0,0.763113258,0,11.58989576532275
5789562,C,26000,0,2,RENT,22.38,debt_consolidation,36 months,1,missing,41.6,0.0,0.32695088,1,10.165890277802454
5798154,C,128336,1,0,MORTGAGE,17.5,home_improvement,60 months,1,missing,55.9,0.0,0.956044305,1,11.762414895622227
5790620,B,70000,0,6,RENT,14.25,debt_consolidation,36 months,0,missing,14.3,0.0,0.80075899,0,11.156264806643742
5790590,B,38000,0,8,MORTGAGE,16.29,debt_consolidation,36 months,1,missing,41.0,0.0,0.875605315,0,10.545367754151743
5790619,D,29000,1,1,RENT,21.77,other,36 months,0,missing,43.6,0.0,0.968819079,0,10.275085591132715
5798207,C,44000,0,10,RENT,9.6,credit_card,60 months,1,missing,62.3,0.0,0.997289133,1,10.691967639914864
5790410,D,41365,0,11,RENT,22.31,debt_consolidation,36 months,0,missing,54.4,0.0,0.991234342,1,10.63021456635927
5780558,C,81200,1,0,MORTGAGE,22.03,debt_consolidation,36 months,0,missing,57.0,0.0,0.714943162,0,11.304682841344873
5770649,F,45000,0,11,RENT,23.71,debt_consolidation,60 months,0,missing,84.3,0.0,0.957212382,1,10.714439990727769
5798190,C,100000,0,9,RENT,19.86,debt_consolidation,36 months,0,missing,89.8,0.0,0.337008923,0,11.51293546492023
5778823,B,20000,1,0,MORTGAGE,9.84,debt_consolidation,36 months,1,missing,52.8,0.0,0.635356683,0,9.90353755128617
5185713,C,49000,0,8,RENT,21.47,debt_consolidation,36 months,1,missing,24.9,0.0,0.975983115,0,10.799595985047786
5144799,A,75000,0,4,RENT,1.84,home_improvement,36 months,0,missing,10.2,0.0,0.467147194,0,11.225256725762893
5685536,B,45000,0,7,OWN,20.75,credit_card,36 months,1,missing,40.8,0.0,0.881689976,1,10.714439990727769
5647346,B,35000,0,6,RENT,16.9,debt_consolidation,36 months,0,missing,50.7,0.0,0.198389409,1,10.463131911491967
4545502,C,29000,0,10,RENT,33.6,credit_card,36 months,1,missing,25.5,0.0,0.844911313,1,10.275085591132715
5769747,B,39680,0,2,MORTGAGE,15.0,credit_card,36 months,1,missing,46.2,0.0,0.842772443,0,10.588627762694157
5781035,D,110000,0,8,MORTGAGE,17.89,vacation,36 months,1,missing,66.4,0.0,0.052314648,0,11.608244735642321
5770949,C,44000,0,5,MORTGAGE,22.69,debt_consolidation,36 months,0,missing,42.7,0.0,0.147776038,0,10.691967639914864
5780985,G,60000,0,11,RENT,17.1,debt_consolidation,60 months,0,missing,95.1,0.0,0.228062861,0,11.002116507732017
5760685,B,25648,0,11,OWN,21.94,credit_card,36 months,1,missing,52.6,0.0,0.752127596,0,10.152259863484153
5780982,D,75447,1,0,RENT,23.24,debt_consolidation,36 months,0,missing,91.0,0.0,0.126017137,0,11.231198956223722
5760566,C,59613,0,11,MORTGAGE,14.41,debt_consolidation,60 months,1,missing,61.0,0.0,0.614529895,0,10.995645724797772
5760522,B,45000,0,5,RENT,11.79,debt_consolidation,36 months,0,1.0,55.2,0.0,0.227183121,0,10.714439990727769
5780861,C,30000,0,8,MORTGAGE,22.76,debt_consolidation,36 months,1,missing,46.4,0.0,0.163189721,0,10.308985993422082
5759659,A,36000,0,4,RENT,25.75,debt_consolidation,36 months,1,missing,41.7,0.0,0.135433571,0,10.491301994830229
5780991,C,53049,0,9,MORTGAGE,3.14,credit_card,36 months,1,missing,87.3,0.0,0.6352963,0,10.87899014404213
5770734,B,92000,0,6,MORTGAGE,18.57,credit_card,36 months,1,missing,85.2,0.0,0.021532986,0,11.429554725537322
5780873,C,75000,0,11,RENT,9.47,credit_card,36 months,1,missing,65.6,0.0,0.180723012,0,11.225256725762893
5769689,A,83500,0,2,MORTGAGE,21.48,debt_consolidation,36 months,1,missing,49.3,0.0,0.617791249,0,11.332613886815139
5770541,D,94700,0,10,MORTGAGE,17.65,debt_consolidation,36 months,1,missing,91.8,0.0,0.577733439,0,11.458479838780507
5760364,B,30000,0,7,OWN,6.52,credit_card,36 months,0,1.0,45.8,0.0,0.336978406,0,10.308985993422082
5760733,C,49000,0,10,MORTGAGE,17.53,debt_consolidation,36 months,0,missing,44.2,0.0,0.531256767,0,10.799595985047786
5775667,B,40770,0,3,RENT,7.53,debt_consolidation,36 months,0,missing,79.2,0.0,0.537499952,0,10.615726323351593
5770001,B,45695,0,8,MORTGAGE,23.79,home_improvement,36 months,1,missing,61.7,0.0,0.308561602,0,10.729766045699256
5770912,B,135000,1,1,RENT,4.37,credit_card,36 months,1,missing,67.8,0.0,0.002478236,0,11.813037464800539
5760688,C,53000,0,8,MORTGAGE,17.73,credit_card,60 months,0,missing,78.0,0.0,0.169139901,1,10.87806606028079
5779849,C,50000,0,10,MORTGAGE,31.13,debt_consolidation,60 months,1,missing,53.1,0.0,0.434665189,0,10.819798284210286
5780942,B,95000,0,4,RENT,5.22,credit_card,36 months,1,missing,22.9,0.0,0.362485121,0,11.461642696843066
5781049,A,79631,0,11,MORTGAGE,11.48,debt_consolidation,36 months,0,missing,71.8,0.0,0.376143032,0,11.285171301098336
5796523,B,50000,1,1,MORTGAGE,0.36,house,36 months,0,missing,1.0,0.0,0.03876891,0,10.819798284210286
