id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing
5780326,55000,0,11,34.8,88.0,0.0,0.781432745,1,10.915106645867503,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5790400,50000,0,11,18.82,60.8,0.0,0.477913488,1,10.819798284210286,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5760382,190000,0,11,12.47,90.3,0.0,0.847524453,0,12.154784614286667,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5770500,91000,0,6,14.37,84.0,0.0,0.069090229,0,11.418625774449596,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760545,74000,0,11,16.44,72.8,0.0,0.188476844,0,11.211833885608513,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760322,100000,0,11,13.22,73.3,0.0,0.809116355,1,11.51293546492023,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5770391,26000,1,1,10.64,3.1,0.0,0.843074806,0,10.165890277802454,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5394585,191000,0,3,5.99,90.1,21.62,0.295739087,0,12.160033942617156,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
5770462,65000,0,9,8.34,61.4,0.0,0.005012112,0,11.082157933374816,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5770050,72660,0,11,28.44,91.7,0.0,0.670273657,1,11.193560068411013,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5760253,60000,0,9,28.76,60.7,0.0,0.619478771,1,11.002116507732017,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5505290,64000,0,6,23.38,54.2,0.0,0.35981483,0,11.06665398721974,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5696346,70000,0,11,29.42,47.0,0.0,0.546798816,1,11.156264806643742,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5704766,36900,0,11,15.22,38.7,0.0,0.35071789,0,10.515993929932415,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760330,50000,0,7,6.96,75.4,0.0,0.001189991,0,10.819798284210286,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5770459,60000,1,1,22.7,77.9,0.0,0.068804124,1,11.002116507732017,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5765142,67000,0,7,25.22,82.9,0.0,0.871532902,1,11.112462823634855,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760328,66000,0,4,25.64,67.7,0.0,0.713708401,0,11.097425172408931,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5640025,71000,0,7,22.83,56.9,0.0,0.036198754,0,11.170449240431308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5196237,110000,0,2,17.53,88.1,0.0,0.805017707,1,11.608244735642321,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5610999,70000,0,11,27.31,63.2,0.0,0.522338132,1,11.156264806643742,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5030684,60000,0,4,11.92,26.9,0.0,0.587134157,0,11.002116507732017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
5394841,70000,0,11,6.91,59.9,0.0,0.384839199,0,11.156264806643742,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760323,150000,0,3,6.59,36.9,0.0,0.828124802,0,11.918397239722838,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5608628,51000,1,0,22.19,92.9,0.0,0.071107119,0,10.839600519357369,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5758359,113676,0,9,18.19,36.6,0.0,0.327740471,0,11.641116372556473,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4275655,40000,0,4,26.31,42.7,0.0,0.414411355,0,10.596659732783579,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760422,83528,0,5,9.38,64.7,0.0,0.663057846,0,11.332949155931612,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5798294,50000,0,4,23.5,55.1,0.0,0.195936301,0,10.819798284210286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5778731,55250,0,3,14.57,42.9,0.0,0.717679109,1,10.919641718763716,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5790690,58000,0,4,19.14,17.3,0.0,0.826714002,0,10.968215530759236,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5798181,29000,1,0,11.63,35.1,0.0,0.011878196,1,10.275085591132715,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5776810,83000,0,6,6.3,45.3,0.0,0.733255263,0,11.326607934898927,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5798218,80000,1,1,10.43,87.8,0.0,0.988304437,1,11.289794413577894,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5779776,50000,0,11,15.41,59.2,0.0,0.435414951,0,10.819798284210286,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5780644,70000,0,4,22.37,69.3,0.0,0.774853411,0,11.156264806643742,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5790424,108000,0,4,9.71,34.6,0.0,0.763113258,0,11.58989576532275,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5789562,26000,0,2,22.38,41.6,0.0,0.32695088,1,10.165890277802454,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5798154,128336,1,0,17.5,55.9,0.0,0.956044305,1,11.762414895622227,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5790620,70000,0,6,14.25,14.3,0.0,0.80075899,0,11.156264806643742,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5790590,38000,0,8,16.29,41.0,0.0,0.875605315,0,10.545367754151743,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5790619,29000,1,1,21.77,43.6,0.0,0.968819079,0,10.275085591132715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5798207,44000,0,10,9.6,62.3,0.0,0.997289133,1,10.691967639914864,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5790410,41365,0,11,22.31,54.4,0.0,0.991234342,1,10.63021456635927,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5780558,81200,1,0,22.03,57.0,0.0,0.714943162,0,11.304682841344873,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5770649,45000,0,11,23.71,84.3,0.0,0.957212382,1,10.714439990727769,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5798190,100000,0,9,19.86,89.8,0.0,0.337008923,0,11.51293546492023,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5778823,20000,1,0,9.84,52.8,0.0,0.635356683,0,9.90353755128617,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5185713,49000,0,8,21.47,24.9,0.0,0.975983115,0,10.799595985047786,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5144799,75000,0,4,1.84,10.2,0.0,0.467147194,0,11.225256725762893,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5685536,45000,0,7,20.75,40.8,0.0,0.881689976,1,10.714439990727769,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5647346,35000,0,6,16.9,50.7,0.0,0.198389409,1,10.463131911491967,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4545502,29000,0,10,33.6,25.5,0.0,0.844911313,1,10.275085591132715,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5769747,39680,0,2,15.0,46.2,0.0,0.842772443,0,10.588627762694157,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5781035,110000,0,8,17.89,66.4,0.0,0.052314648,0,11.608244735642321,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5770949,44000,0,5,22.69,42.7,0.0,0.147776038,0,10.691967639914864,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5780985,60000,0,11,17.1,95.1,0.0,0.228062861,0,11.002116507732017,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5760685,25648,0,11,21.94,52.6,0.0,0.752127596,0,10.152259863484153,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5780982,75447,1,0,23.24,91.0,0.0,0.126017137,0,11.231198956223722,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5760566,59613,0,11,14.41,61.0,0.0,0.614529895,0,10.995645724797772,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5760522,45000,0,5,11.79,55.2,0.0,0.227183121,0,10.714439990727769,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5780861,30000,0,8,22.76,46.4,0.0,0.163189721,0,10.308985993422082,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5759659,36000,0,4,25.75,41.7,0.0,0.135433571,0,10.491301994830229,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5780991,53049,0,9,3.14,87.3,0.0,0.6352963,0,10.87899014404213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5770734,92000,0,6,18.57,85.2,0.0,0.021532986,0,11.429554725537322,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5780873,75000,0,11,9.47,65.6,0.0,0.180723012,0,11.225256725762893,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5769689,83500,0,2,21.48,49.3,0.0,0.617791249,0,11.332613886815139,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5770541,94700,0,10,17.65,91.8,0.0,0.577733439,0,11.458479838780507,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760364,30000,0,7,6.52,45.8,0.0,0.336978406,0,10.308985993422082,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5760733,49000,0,10,17.53,44.2,0.0,0.531256767,0,10.799595985047786,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5775667,40770,0,3,7.53,79.2,0.0,0.537499952,0,10.615726323351593,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5770001,45695,0,8,23.79,61.7,0.0,0.308561602,0,10.729766045699256,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5770912,135000,1,1,4.37,67.8,0.0,0.002478236,0,11.813037464800539,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760688,53000,0,8,17.73,78.0,0.0,0.169139901,1,10.87806606028079,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5779849,50000,0,10,31.13,53.1,0.0,0.434665189,0,10.819798284210286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5780942,95000,0,4,5.22,22.9,0.0,0.362485121,0,11.461642696843066,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5781049,79631,0,11,11.48,71.8,0.0,0.376143032,0,11.285171301098336,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5796523,50000,1,1,0.36,1.0,0.0,0.03876891,0,10.819798284210286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5798530,80000,0,7,20.4,51.9,0.0,0.93303604,0,11.289794413577894,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5760839,92463,0,11,29.9,97.0,28.97,0.409446654,1,11.43457465855756,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5771172,40000,0,9,21.93,47.8,0.0,0.896643117,1,10.596659732783579,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5445092,79296,0,2,6.73,40.3,0.0,0.109662123,0,11.28095557588589,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5781191,45000,0,11,29.07,51.0,0.0,0.319928303,1,10.714439990727769,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5759100,41600,0,8,18.69,15.8,0.0,0.340248856,0,10.635879484421974,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5760948,65000,0,4,27.47,46.0,0.0,0.135016545,0,11.082157933374816,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771114,365000,0,3,5.07,62.9,0.0,0.096676596,0,12.807655372286902,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5786446,45000,1,1,4.72,0.0,0.0,0.467757358,0,10.714439990727769,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5760877,36400,0,11,9.56,25.5,0.0,0.74373401,0,10.502351525774941,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771132,52000,0,8,28.52,47.0,0.0,0.393823922,0,10.859018228147887,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5771262,65000,0,11,15.88,85.6,0.0,0.977208823,0,11.082157933374816,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5790025,52000,0,6,1.22,41.8,0.0,0.323695224,0,10.859018228147887,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5791138,73000,1,0,5.08,69.9,0.0,0.955611613,0,11.19822841866684,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771024,28000,0,11,21.37,62.8,0.0,0.206961802,0,10.239995502805316,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5755793,74000,1,1,1.91,47.2,0.0,0.49835271,1,11.211833885608513,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5781371,50000,0,4,10.44,46.5,15.0,0.986595818,0,10.819798284210286,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5771118,80000,0,3,21.27,75.1,0.0,0.795120418,1,11.289794413577894,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5771247,34000,1,0,21.85,16.7,0.0,0.255369004,0,10.434145214930487,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771284,79000,0,11,11.86,25.6,0.0,0.945066529,0,11.277215789596893,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5791058,27000,0,4,24.76,44.5,0.0,0.702886193,1,10.203629181337648,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5781392,67000,0,5,9.5,18.9,0.0,0.318381945,0,11.112462823634855,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5685682,83000,0,11,32.8,84.7,0.0,0.106284469,0,11.326607934898927,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5781377,85000,0,11,33.78,58.5,0.0,0.454888176,0,11.350418300109132,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5771034,54000,0,11,10.93,40.5,0.0,0.102978132,0,10.896757843893464,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5781034,175000,0,11,8.74,4.2,0.0,0.246618489,0,12.07254696717504,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5791017,110000,0,2,19.18,38.1,0.0,0.689352024,1,11.608244735642321,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3931419,50000,0,4,29.73,54.9,0.0,0.808175914,0,10.819798284210286,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5798670,42000,0,11,8.83,46.8,0.0,0.170248515,0,10.645448706505872,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5798805,60000,0,6,26.6,90.9,0.0,0.224472942,0,11.002116507732017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5798963,56413,0,6,18.71,95.9,0.0,0.017775758,0,10.940472633633293,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5798955,42000,0,11,18.14,71.9,0.0,0.364315741,1,10.645448706505872,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5798898,63000,0,11,1.89,17.0,0.0,0.487351186,0,11.050905878263567,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5798936,50000,0,11,4.27,32.3,0.0,0.617256151,1,10.819798284210286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5798769,115792,0,11,2.51,49.6,0.0,0.97255254,0,11.659559393243828,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5796453,110000,0,4,15.46,13.7,0.0,0.65297925,0,11.608244735642321,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5798893,120000,0,11,4.5,0.0,0.0,0.315826576,1,11.695255355062795,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5791192,140000,0,11,11.79,58.5,0.0,0.234921378,1,11.849404844423074,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5791251,135000,0,3,9.23,69.5,0.0,0.94909802,0,11.813037464800539,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5764966,62500,0,9,7.74,20.4,0.0,0.807778998,0,11.042937835596494,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771334,73000,0,4,18.79,67.5,0.0,0.794688289,0,11.19822841866684,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5761310,100600,0,5,23.5,75.5,0.0,0.176735279,1,11.518917476956224,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5761150,85000,0,8,16.66,63.6,0.0,0.838450632,0,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5761184,43680,1,1,25.52,49.8,0.0,0.816131461,1,10.684668503929622,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5760970,65000,0,11,23.43,56.6,0.0,0.15658607,1,11.082157933374816,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5770837,100000,0,11,25.63,75.9,0.0,0.366907009,1,11.51293546492023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
5770864,29000,0,11,12.04,45.2,0.0,0.03449622,1,10.275085591132715,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5627129,110764,0,7,21.21,54.9,0.0,0.602479227,0,11.615166118916775,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5761182,40000,0,7,20.88,73.2,0.0,0.555317988,1,10.596659732783579,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5766637,85000,0,11,16.69,47.0,0.0,0.423138831,0,11.350418300109132,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5608591,75000,0,3,13.36,45.1,0.0,0.413332185,0,11.225256725762893,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
5771229,80000,1,0,10.61,87.3,0.0,0.334600992,1,11.289794413577894,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5705141,22000,0,9,27.6,91.2,0.0,0.543546764,1,9.99884318585288,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5791346,37000,0,8,30.52,41.0,0.0,0.244124475,1,10.518700218288165,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5775535,54000,0,11,14.78,53.3,0.0,0.388977789,0,10.896757843893464,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5789372,80000,0,2,4.47,0.0,0.0,0.761707123,0,11.289794413577894,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
5798969,20000,1,0,15.27,22.3,0.0,0.702023605,1,9.90353755128617,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5791380,116500,1,1,18.61,44.6,0.0,0.448366641,0,11.665655135642039,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
5779998,70000,0,4,3.38,43.2,0.0,0.633621303,0,11.156264806643742,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5781557,37000,0,10,14.92,65.5,0.0,0.746059735,0,10.518700218288165,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5791322,40000,0,11,23.13,62.6,0.0,0.818660121,0,10.596659732783579,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5771494,80000,0,6,6.5,60.5,0.0,0.81413737,0,11.289794413577894,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5790954,95000,0,11,19.15,44.4,32.64,0.367250726,1,11.461642696843066,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
