id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing,annual_income_log
6484597,40000,0,5,10.77,60.8,0.0,0.102760894,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.596659732783579
7048086,29000,0,11,28.76,42.5,14.9591,0.466801985,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.275085591132715
7114569,64000,0,11,15.49,76.2,0.0,0.15541934,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.06665398721974
6795404,15860,0,3,6.28,14.8,0.0,0.84226013,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.67161854490356
7048364,58000,0,7,12.68,67.8,18.26,0.668402642,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.968215530759236
7088488,84000,0,11,17.39,71.3,0.0,0.14884971,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.338583982516495
7098484,24000,0,4,25.6,8.1,0.0,0.231656856,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.085850775128717
7048735,33280,0,7,31.37,33.1,0.0,0.169323331,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.412741942560633
7078466,80000,0,10,15.84,61.3,0.0,0.70463166,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.289794413577894
7049770,128000,1,1,20.12,90.7,0.0,0.766764238,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.759793355371237
7088747,36500,0,4,3.81,84.6,0.0,0.902086963,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.505094936455558
7089728,55000,0,10,10.08,50.3,0.0,0.284480539,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.915106645867503
7089682,40000,0,7,22.98,54.7,0.0,0.325926049,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.596659732783579
7099908,25000,0,11,17.14,12.6,15.0,0.793054318,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.12667110305036
7090551,120000,0,11,22.63,82.0,0.0,0.273240961,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11.695255355062795
7080881,41000,0,9,26.87,45.5,17.33,0.949564152,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.62135173563291
7051150,52000,0,6,4.25,42.4,0.0,0.977750535,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.859018228147887
7086623,75000,0,6,1.2,22.1,0.0,0.034885423,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.225256725762893
7061595,40000,0,4,5.58,76.0,0.0,0.685293652,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.596659732783579
7088967,93000,0,6,19.01,66.9,0.0,0.59533748,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.440365524765756
7051265,22000,0,5,7.58,88.8,0.0,0.399217064,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.99884318585288
7061901,43000,0,6,24.31,65.3,23.12,0.74466168,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.668978650219241
7101710,40000,1,0,23.88,3.4,0.0,0.656158066,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.596659732783579
7078358,45000,0,9,16.03,52.7,0.0,0.572470552,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.714439990727769
6415904,90000,1,1,15.28,95.1,15.0,0.304927639,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.407576060361786
6714834,71201,0,6,12.1,45.6,0.0,0.315866322,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.173276186893194
6908387,143000,0,4,4.79,0.4,0.0,0.885598979,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.870606902224587
7093625,40000,0,3,7.83,66.8,0.0,0.653664726,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.596659732783579
7069180,55000,1,1,22.52,76.0,20.203,0.521931857,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.915106645867503
7056509,79000,0,10,15.0,58.2,37.75,0.931687694,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.277215789596893
7074302,52525,0,6,15.06,47.5,0.0,0.624960592,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.86906356408504
7094057,70000,0,8,14.0,45.4,14.9394,0.049054529,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.156264806643742
7063922,55000,0,8,12.83,54.8,0.0,0.841010892,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.915106645867503
7084497,55000,0,4,25.4,48.6,0.0,0.56126206,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.915106645867503
7274775,30000,0,4,20.48,53.9,0.0,0.576407388,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.308985993422082
7265729,32000,0,3,25.2,61.3,15.0,0.315959784,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.373522431293592
7285707,30000,0,3,13.2,60.7,0.0,0.637251963,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.308985993422082
7275721,37000,0,9,23.62,35.7,27.71,0.322800424,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.518700218288165
7275701,39500,0,6,6.02,68.8,0.0,0.037591879,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.584081267024454
7265921,176000,0,2,7.44,52.1,0.0,0.796359424,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12.07824495582233
7276052,140000,0,2,17.58,97.3,0.0,0.384278967,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.849404844423074
7256203,69200,0,11,14.36,89.6,21.76,0.824760881,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.1447705923684
7100011,65000,0,7,10.01,77.9,0.0,0.500288693,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.082157933374816
7266455,34000,0,11,10.76,29.8,0.0,0.579013307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,10.434145214930487
7256695,55600,0,11,22.86,66.4,35.64,0.759132755,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.925956465688445
7266706,85000,1,1,21.16,68.1,51.2955,0.084137844,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.350418300109132
7276829,65000,0,10,21.51,59.5,0.0,0.350414358,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.082157933374816
7306868,70000,0,11,3.45,21.8,0.0,0.899277227,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.156264806643742
7305172,120000,0,6,7.23,84.3,30.0,0.482026278,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.695255355062795
7384709,100000,0,8,9.37,33.2,17.85,0.009903293,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.51293546492023
7364957,80000,0,11,22.71,48.5,36.03,0.145386808,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.289794413577894
7296413,118260,1,1,15.33,80.1,64.33,0.194401201,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.680649325283598
7385266,48300,1,0,10.31,58.5,0.0,0.430318787,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.785207543360087
7385249,290000,0,11,16.94,34.1,0.0,0.732535667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,12.577639650232573
7305644,62500,0,8,22.11,58.2,0.0,0.404028809,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.042937835596494
7335473,30000,0,3,23.0,30.3,15.0,0.029303068,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.308985993422082
7103849,36000,0,6,17.9,87.6,15.0,0.390964763,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.491301994830229
7365769,120000,0,3,8.93,6.7,0.0,0.357372726,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.695255355062795
7336930,74000,0,11,32.5,81.6,0.0,0.932425172,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.211833885608513
7387299,60000,0,11,18.16,30.8,0.0,0.569021051,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.002116507732017
7445585,54000,1,1,14.47,29.1,0.0,0.017767373,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,10.896757843893464
7367517,33480,1,0,20.97,49.0,0.0,0.226678842,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,10.41873339273561
7387735,71416,0,4,30.49,49.8,26.9,0.295312214,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.176291215225598
7337976,120000,0,8,11.07,52.8,0.0,0.11609032,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.695255355062795
7387141,17000,0,2,32.12,39.7,0.0,0.032107617,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9.741027444837728
7376159,82000,0,8,19.13,71.6,0.0,0.190008961,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.314486721293981
7286803,18000,1,0,11.0,34.8,0.0,0.580542008,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,9.798182590890704
7387446,30000,0,7,21.36,54.8,15.0,0.40037539,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.308985993422082
7389739,104000,0,11,8.62,58.9,0.0,0.775097671,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.552155793461898
7367379,50000,0,4,6.41,62.6,0.0,0.265787811,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.819798284210286
7370068,102000,0,4,22.86,34.9,0.0,0.037730816,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.532737896139919
7454936,80000,0,6,25.08,48.8,14.9505,0.289987506,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.289794413577894
7381575,75000,1,0,10.0,89.9,0.0,0.057463765,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.225256725762893
7449563,103833,0,5,15.8,73.1,38.43,0.691674496,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.55054874906667
7341524,55000,1,1,28.69,85.8,43.87,0.475667557,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.915106645867503
7341733,104000,0,10,18.41,64.7,0.0,0.184686577,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.552155793461898
7449976,72800,0,11,17.03,45.1,0.0,0.403194442,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.195484970354173
7424889,83000,1,0,16.25,61.5,0.0,0.7480896,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.326607934898927
7342521,60000,0,11,30.78,81.7,16.71,0.140732831,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.002116507732017
7515591,95000,1,0,14.0,33.1,0.0,0.578682861,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,11.461642696843066
7574571,80000,0,8,29.87,50.4,0.0,0.578547966,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.289794413577894
7525156,63913,0,11,21.18,28.2,28.2841,0.027461912,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.065293708700175
7574588,85000,0,11,27.29,38.4,0.0,0.523175355,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.350418300109132
7565103,75000,0,11,10.62,69.5,0.0,0.10623731,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,11.225256725762893
6854582,91746,0,11,15.08,74.7,0.0,0.691684633,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11.426790067834556
7515300,85152,0,9,3.51,20.9,0.0,0.404658326,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11.352204917413832
7625166,90000,0,9,17.84,3.4,0.0,0.807988095,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.407576060361786
7625222,55000,0,11,13.27,55.5,0.0,0.279367127,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.915106645867503
7315268,43900,0,3,23.38,42.9,0.0,0.963125158,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.689692377847104
7655813,100000,0,11,32.32,67.2,35.14,0.07487691,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.51293546492023
7444725,53551,0,6,10.11,56.0,60.0,0.62176464,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10.888408423451107
7647127,55000,0,2,14.66,87.7,0.0,0.259979771,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,10.915106645867503
7667064,90000,1,1,20.27,56.6,20.67,0.456885138,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.407576060361786
7346311,49360,0,5,19.53,92.1,0.0,0.510725271,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.806915917693338
7617297,50000,0,9,23.95,76.7,0.0,0.654045268,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.819798284210286
7657442,14000,1,0,12.6,81.1,0.0,0.47975264,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.546884034617925
7667538,25000,1,1,26.11,14.4,15.0,0.981811343,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.12667110305036
7667331,66000,0,10,12.92,36.1,0.0,0.288775619,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.097425172408931
7627859,35000,1,1,10.35,3.9,0.0,0.586446267,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.463131911491967
7374868,85000,0,5,16.83,54.8,0.0,0.496954623,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,11.350418300109132
7335876,82400,0,11,31.0,79.1,0.0,0.582624974,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.319352851746254
7648944,80000,0,11,18.38,66.0,0.0,0.629717308,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.289794413577894
7668840,35000,0,4,15.53,72.2,15.0,0.420615106,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.463131911491967
7639306,49000,0,11,9.97,29.8,21.38,0.862080461,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.799595985047786
7659266,110000,0,11,12.74,78.2,0.0,0.701263363,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.608244735642321
7668304,30000,0,11,26.72,90.1,0.0,0.106121272,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.308985993422082
7629722,46300,0,11,20.81,97.5,35.48,0.53361036,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.742918838113225
7725036,41000,0,11,20.57,55.7,18.02,0.59495017,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.62135173563291
6825931,35000,0,11,19.34,89.6,0.0,0.277150149,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.463131911491967
7705731,40000,0,2,22.86,43.1,30.0,0.807636921,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.596659732783579
7594601,74000,0,8,33.18,68.5,0.0,0.668607283,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.211833885608513
7675317,33000,0,11,26.22,53.1,0.0,0.768069267,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.404293143019792
7696072,78000,0,11,19.89,79.0,0.0,0.555862771,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.264476926102367
7087864,150000,0,8,16.31,68.8,0.0,0.716171345,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.918397239722838
7686918,75000,1,1,32.96,68.0,34.96,0.321861138,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.225256725762893
7686941,42612,1,0,13.33,57.5,0.0,0.578226613,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.65991465002355
7687744,56000,0,11,21.09,63.6,0.0,0.654181051,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.933124826700707
7677278,40000,0,5,16.17,48.3,0.0,0.592896316,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.596659732783579
7688938,57000,0,11,22.97,34.0,0.0,0.806209532,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.950824090522445
7698866,25000,0,5,31.39,56.2,15.0,0.056024501,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.12667110305036
7709079,30000,1,0,21.68,62.7,0.0,0.601488824,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.308985993422082
7718936,60000,0,5,25.5,74.0,0.0,0.102575131,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.002116507732017
7679510,36000,0,2,22.57,93.7,0.0,0.164364143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10.491301994830229
7679599,39000,0,2,7.66,41.6,0.0,0.835457592,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.571342565808699
7728878,65000,0,11,20.1,56.0,0.0,0.996104659,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,11.082157933374816
7729843,55000,0,5,16.28,70.3,0.0,0.754542776,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.915106645867503
7605086,146000,0,11,17.25,92.5,0.0,0.674310064,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.891368749982085
7680277,50200,0,6,30.91,23.5,0.0,0.33456388,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,10.823790225800138
7680437,42000,1,1,11.06,58.3,14.9845,0.851778512,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10.645448706505872
7690546,78000,0,7,11.57,74.6,28.83,0.881196044,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.264476926102367
7345767,59412,0,11,25.09,56.1769,23.1,0.549486434,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.992268336624281
7710817,114000,0,5,1.29,39.3,20.85,0.998654871,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,11.643962499267984
6966128,250000,0,11,12.0,85.1,0.0,0.728536791,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12.429220196836383
7731523,24000,0,7,7.3,36.3,0.0,0.413527519,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.085850775128717
7448462,72000,0,11,9.05,64.3,0.0,0.384426906,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.184435286790631
7935127,124000,0,4,15.07,52.7,25.0,0.320982243,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11.728044909070785
6915281,120000,0,4,26.72,85.6,0.0,0.163558565,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11.695255355062795
7955384,83930,0,11,18.27,6.8,0.0,0.355032051,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.337750311696707
7935816,50700,0,11,27.57,43.6,0.0,0.870366371,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.83370091325064
8095509,30348,1,0,19.57,75.7,15.0,0.507744818,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.320518847015657
8045251,53500,0,10,14.69,73.0,26.65,0.792745449,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.887455624298198
